created_at,full_text,labeling
2025-10-19T16:19:05.000Z,"pembodohan banget temen gw ampe jual motor Hati-hati, wkwk game judi online",negatif
2025-10-19T21:11:21.000Z,"fix temen gw ampe jual motor situs judi online pintu masuk pinjol Wah,",negatif
2025-10-19T21:28:50.000Z,"link judi online anak bini ga dikasih makan Parah sih, wkwk isinya settingan semua",negatif
2025-10-19T23:27:51.000Z,"pintu masuk pinjol fix liat berita orang ampe bundir situs judi online Woy,",negatif
2025-10-20T02:00:38.000Z,"judi online brantas dong @kemkominfo Asli, pintu masuk pinjol 🤑",negatif
2025-10-20T11:25:18.000Z,"duit tabungan ludes 🔥 Asli, situs judi online ga ada untungnya",negatif
2025-10-20T12:07:51.000Z,"😭 Guys, iklan dmn2 bikin risih ngerusak masa depan judi online",negatif
2025-10-20T12:52:50.000Z,"isinya settingan semua game judi online Tolong, anak bini ga dikasih makan mantap",negatif
2025-10-20T15:48:37.000Z,"semoga cepet kelar masalahnya game judi online parah masuk berita nasional Guys,",netral
2025-10-20T19:36:21.000Z,"cuy ngerusak masa depan Asli, liat berita orang ampe bundir link judi online",negatif
2025-10-20T20:42:02.000Z,"🙏 Parah sih, pintu masuk pinjol situs judi online polisi tolong gercep",negatif
2025-10-20T23:36:20.000Z,"lagi ditindak satgas cuy Woy, judi online banyak akun yang kena suspend",netral
2025-10-21T00:23:55.000Z,"polisi tolong gercep situs judi online ngerusak mental Parah sih, cuy",negatif
2025-10-21T01:06:33.000Z,"brantas dong @kemkominfo Info dong, situs judi online cuy pembodohan banget",negatif
2025-10-21T02:01:42.000Z,"pembodohan banget Woy, game judi online tetangga gw utangnya numpuk njir",negatif
2025-10-21T05:41:11.000Z,"Btw, jangan sampe nyesel belakangan fix bikin keluarga berantakan link judi online",negatif
2025-10-21T06:03:03.000Z,"tetangga gw utangnya numpuk game judi online nipu banget parah Tolong, bgt",negatif
2025-10-21T07:07:01.000Z,"judi online anak bini ga dikasih makan Parah sih, meresahkan warga 🤑",negatif
2025-10-21T07:17:10.000Z,"langsung cair ga pake lama adminnya baik banget judi online 🙏 Miris,",positif
2025-10-21T08:26:30.000Z,"Asli, ga ada untungnya link judi online 🤬 kapok bgt nyoba",negatif
2025-10-21T09:06:16.000Z,"Wah, parah duit tabungan ludes link judi online ngerusak masa depan",negatif
2025-10-21T10:14:30.000Z,"game judi online gas katanya mau ditutup semua lagi ditindak satgas Parah sih,",netral
2025-10-21T11:29:26.000Z,"liat berita orang ampe bundir bikin orang gila wkwk situs judi online Woy,",negatif
2025-10-21T13:25:00.000Z,"pintu masuk pinjol jangan sampe nyesel belakangan Info dong, njir judi online",negatif
2025-10-21T13:36:39.000Z,"pintu masuk pinjol link judi online anak bini ga dikasih makan Miris, 🔥",negatif
2025-10-21T15:30:49.000Z,"situs judi online Guys, ngerusak masa depan polisi tolong gercep 🤬",negatif
2025-10-21T22:24:38.000Z,"masuk trending topic Bener-bener, semoga cepet kelar masalahnya 😭 situs judi online",netral
2025-10-21T22:50:52.000Z,"cek bio sekarang wkwk Woy, situs judi online jackpot berkali-kali",positif
2025-10-21T22:56:44.000Z,"duit tabungan ludes wkwk game judi online bikin miskin mendadak Guys,",negatif
2025-10-22T02:47:39.000Z,"liat berita orang ampe bundir ga ada untungnya gas Bener-bener, game judi online",negatif
2025-10-22T02:48:42.000Z,"Hati-hati, 🔥 modal receh menang banyak situs judi online cek bio sekarang",positif
2025-10-22T04:21:43.000Z,"bikin ancur hidup duit tabungan ludes situs judi online 😭 Btw,",negatif
2025-10-22T05:09:22.000Z,"judi online gimana cara stopnya? penasaran dampaknya gimana parah Gila ya,",netral
2025-10-22T07:46:59.000Z,"jangan sampe nyesel belakangan situs judi online bikin orang gila Tolong, 🙏",negatif
2025-10-22T08:18:20.000Z,"pintu masuk pinjol link judi online Guys, 🤑 polisi tolong gercep",negatif
2025-10-22T09:12:43.000Z,"Info dong, fix game judi online jangan sampe nyesel belakangan pembodohan banget",negatif
2025-10-22T10:37:23.000Z,"Bener-bener, iklan dmn2 bikin risih meresahkan warga mantap game judi online",negatif
2025-10-22T11:22:04.000Z,"anak bini ga dikasih makan gas situs judi online pintu masuk pinjol Miris,",negatif
2025-10-22T11:29:11.000Z,"Woy, njir bikin ancur hidup anak bini ga dikasih makan judi online",negatif
2025-10-22T13:38:52.000Z,"Miris, wkwk nipu banget parah game judi online polisi tolong gercep",negatif
2025-10-22T15:32:20.000Z,"link judi online Tolong, njir jackpot berkali-kali lumayan bwt jajan",positif
2025-10-22T16:37:09.000Z,"Hati-hati, pembodohan banget kapok bgt nyoba situs judi online 🤬",negatif
2025-10-22T21:37:37.000Z,"situs judi online liat berita orang ampe bundir njir meresahkan warga Wah,",negatif
2025-10-22T21:42:12.000Z,"polisi tolong gercep Parah sih, bikin ancur hidup 🙏 situs judi online",negatif
2025-10-23T06:08:40.000Z,"fix viral di sosial media Tolong, judi online ada yang tau infonya?",netral
2025-10-23T06:54:59.000Z,"Tolong, bikin miskin mendadak situs judi online tetangga gw utangnya numpuk gas",negatif
2025-10-23T07:41:31.000Z,"liat berita orang ampe bundir ga ada untungnya Parah sih, cuy link judi online",negatif
2025-10-23T11:04:24.000Z,"polisi tolong gercep Miris, judi online ngerusak mental bgt",negatif
2025-10-23T16:27:24.000Z,"tetangga gw utangnya numpuk gas pembodohan banget situs judi online Miris,",negatif
2025-10-23T16:54:11.000Z,"game judi online polisi tolong gercep Hati-hati, 🤑 pembodohan banget",negatif
2025-10-23T20:32:52.000Z,"Guys, njir game judi online bikin orang gila kapok bgt nyoba",negatif
2025-10-23T21:54:19.000Z,"jangan sampe nyesel belakangan Btw, game judi online bgt ngerusak mental",negatif
2025-10-23T22:05:16.000Z,"Gila ya, bgt situs judi online semoga cepet kelar masalahnya lagi rame banget dibahas",netral
2025-10-24T06:04:24.000Z,"bikin miskin mendadak jangan sampe nyesel belakangan Guys, situs judi online 🤑",negatif
2025-10-24T07:29:12.000Z,"🤬 temen gw ampe jual motor Info dong, bikin keluarga berantakan judi online",negatif
2025-10-24T09:48:56.000Z,"Bener-bener, 😭 nipu banget parah game judi online temen gw ampe jual motor",negatif
2025-10-24T11:32:15.000Z,"situs judi online jangan sampe nyesel belakangan pintu masuk pinjol wkwk Hati-hati,",negatif
2025-10-24T15:26:29.000Z,"Info dong, pintu masuk pinjol njir liat berita orang ampe bundir judi online",negatif
2025-10-24T18:22:46.000Z,"Guys, link judi online fix liat berita orang ampe bundir pintu masuk pinjol",negatif
2025-10-24T18:46:56.000Z,"njir jangan sampe nyesel belakangan ga ada untungnya game judi online Parah sih,",negatif
2025-10-24T20:50:27.000Z,"link judi online bikin ancur hidup Parah sih, jangan sampe nyesel belakangan fix",negatif
2025-10-24T21:43:50.000Z,"ngerusak mental game judi online mantap polisi tolong gercep Wah,",negatif
2025-10-24T23:40:10.000Z,"bikin keluarga berantakan situs judi online Miris, gas temen gw ampe jual motor",negatif
2025-10-25T01:56:40.000Z,"situs judi online gas pembodohan banget tetangga gw utangnya numpuk Parah sih,",negatif
2025-10-25T03:13:28.000Z,"jackpot berkali-kali 🙏 rekomen banget lah Parah sih, situs judi online",positif
2025-10-25T03:30:06.000Z,"link judi online anak bini ga dikasih makan ngerusak masa depan bgt Parah sih,",negatif
2025-10-25T03:42:09.000Z,"cuy ngerusak mental Parah sih, game judi online tetangga gw utangnya numpuk",negatif
2025-10-25T07:30:24.000Z,"meresahkan warga link judi online Btw, 🔥 temen gw ampe jual motor",negatif
2025-10-25T08:27:37.000Z,"jangan sampe nyesel belakangan pembodohan banget situs judi online 🤑 Info dong,",negatif
2025-10-25T13:47:29.000Z,"Guys, 🙏 cuan 234jt hari ini link judi online jackpot berkali-kali",positif
2025-10-25T14:56:51.000Z,"Parah sih, situs judi online wd lancar jaya gas deposit 432k doang",positif
2025-10-25T18:26:29.000Z,"Asli, judi online ngerusak masa depan jangan sampe nyesel belakangan cuy",negatif
2025-10-25T18:53:00.000Z,"situs judi online kapok bgt nyoba ngerusak masa depan 🤑 Btw,",negatif
2025-10-25T20:24:34.000Z,"wkwk judi online Wah, tetangga gw utangnya numpuk bikin keluarga berantakan",negatif
2025-10-26T00:07:41.000Z,"bikin ancur hidup gas judi online polisi tolong gercep Parah sih,",negatif
2025-10-26T00:42:38.000Z,"judi online ngerusak mental kapok bgt nyoba parah Bener-bener,",negatif
2025-10-26T01:40:33.000Z,"meresahkan warga liat berita orang ampe bundir gas Gila ya, judi online",negatif
2025-10-26T02:10:13.000Z,"Wah, link judi online brantas dong @kemkominfo bikin miskin mendadak 😭",negatif
2025-10-26T03:11:18.000Z,"link judi online brantas dong @kemkominfo 🤬 isinya settingan semua Parah sih,",negatif
2025-10-26T04:31:31.000Z,"game judi online modal receh menang banyak wkwk info link terbaru Wah,",positif
2025-10-26T08:59:46.000Z,"wd gede banget game judi online Guys, info link terbaru 🤑",positif
2025-10-26T09:39:44.000Z,"brantas dong @kemkominfo Guys, game judi online bikin keluarga berantakan 🙏",negatif
2025-10-26T09:54:55.000Z,"Asli, judi online deposit 18k doang lagi gacor parah fix",positif
2025-10-26T11:56:53.000Z,"🤑 anak bini ga dikasih makan Info dong, pembodohan banget situs judi online",negatif
2025-10-26T12:28:00.000Z,"Info dong, semoga cepet kelar masalahnya judi online 🤬 perputarannya gila-gilaan",netral
2025-10-26T13:04:16.000Z,"🤑 game judi online polisi tolong gercep Woy, nipu banget parah",negatif
2025-10-26T14:31:05.000Z,"link judi online 😭 brantas dong @kemkominfo Bener-bener, pembodohan banget",negatif
2025-10-26T16:28:09.000Z,"Gila ya, pembodohan banget duit tabungan ludes 🙏 judi online",negatif
2025-10-26T16:48:38.000Z,"isinya settingan semua temen gw ampe jual motor Info dong, situs judi online mantap",negatif
2025-10-26T18:47:42.000Z,"Tolong, game judi online lumayan bwt jajan 🔥 server luar negeri",positif
2025-10-26T21:07:49.000Z,"anak bini ga dikasih makan parah game judi online bikin orang gila Gila ya,",negatif
2025-10-26T22:05:53.000Z,"lagi banyak dirazia Btw, link judi online banyak akun yang kena suspend njir",netral
2025-10-26T23:43:52.000Z,"bikin keluarga berantakan 🙏 Asli, duit tabungan ludes situs judi online",negatif
2025-10-27T01:31:56.000Z,"situs judi online Parah sih, mantap katanya mau ditutup semua gimana cara stopnya?",netral
2025-10-27T01:41:02.000Z,"🤬 situs judi online kapok bgt nyoba Tolong, isinya settingan semua",negatif
2025-10-27T05:56:43.000Z,"Parah sih, duit tabungan ludes situs judi online bikin ancur hidup mantap",negatif
2025-10-27T06:34:04.000Z,"Guys, lagi nyimak beritanya situs judi online wkwk gimana cara stopnya?",netral
2025-10-27T07:08:33.000Z,"situs judi online bikin keluarga berantakan kapok bgt nyoba fix Info dong,",negatif
2025-10-27T09:17:07.000Z,"link judi online anak bini ga dikasih makan gas Miris, bikin miskin mendadak",negatif
2025-10-27T09:59:39.000Z,"perlu edukasi lebih lanjut Parah sih, lagi banyak dirazia game judi online 🔥",netral
2025-10-27T10:54:20.000Z,"pembodohan banget Parah sih, parah link judi online iklan dmn2 bikin risih",negatif
2025-10-27T11:51:39.000Z,"judi online bikin miskin mendadak mantap Tolong, kapok bgt nyoba",negatif
2025-10-27T12:21:02.000Z,"anak bini ga dikasih makan 🙏 Guys, bikin orang gila situs judi online",negatif
2025-10-27T15:01:57.000Z,"tetangga gw utangnya numpuk Woy, njir game judi online bikin orang gila",negatif
2025-10-27T19:20:05.000Z,"judi online 🤬 jangan sampe nyesel belakangan Btw, nipu banget parah",negatif
2025-10-27T21:22:38.000Z,"🤑 Guys, game judi online perlu edukasi lebih lanjut gimana cara stopnya?",netral
2025-10-27T21:33:01.000Z,"Btw, temen gw ampe jual motor judi online fix meresahkan warga",negatif
2025-10-28T02:59:37.000Z,"anak bini ga dikasih makan situs judi online ngerusak mental Tolong, mantap",negatif
2025-10-28T06:09:48.000Z,"pembodohan banget Btw, situs judi online liat berita orang ampe bundir 🔥",negatif
2025-10-28T07:13:34.000Z,"game judi online 🙏 rekomen banget lah lagi gacor parah Asli,",positif
2025-10-28T08:22:34.000Z,"jangan sampe nyesel belakangan bikin keluarga berantakan bgt Wah, game judi online",negatif
2025-10-28T08:39:24.000Z,"game judi online ngerusak masa depan 😭 Parah sih, duit tabungan ludes",negatif
2025-10-28T08:46:23.000Z,"lagi gacor parah mantap Hati-hati, game judi online lumayan bwt jajan",positif
2025-10-28T12:59:36.000Z,"liat berita orang ampe bundir situs judi online Asli, bgt ga ada untungnya",negatif
2025-10-28T14:45:31.000Z,"🙏 iklan dmn2 bikin risih ngerusak masa depan Gila ya, judi online",negatif
2025-10-28T15:13:13.000Z,"penasaran dampaknya gimana Bener-bener, masuk berita nasional situs judi online bgt",netral
2025-10-29T05:28:50.000Z,"isinya settingan semua duit tabungan ludes Gila ya, game judi online 🤑",negatif
2025-10-29T09:05:51.000Z,"iklan dmn2 bikin risih wkwk Asli, situs judi online ngerusak masa depan",negatif
2025-10-29T14:02:04.000Z,"iklan dmn2 bikin risih Asli, situs judi online fix isinya settingan semua",negatif
2025-10-29T19:21:25.000Z,"gas Guys, anak bini ga dikasih makan ngerusak masa depan situs judi online",negatif
2025-10-29T19:45:49.000Z,"wd lancar jaya situs judi online Hati-hati, lumayan bwt jajan 🤬",positif
2025-10-29T21:18:06.000Z,"😭 tadi liat di tv situs judi online masuk berita nasional Guys,",netral
2025-10-29T23:21:55.000Z,"link judi online fix lagi banyak dirazia Bener-bener, ada yang tau infonya?",netral
2025-10-29T23:40:49.000Z,"link judi online ga ada untungnya iklan dmn2 bikin risih Guys, 😭",negatif
2025-10-29T23:43:04.000Z,"game judi online 😭 duit tabungan ludes Asli, bikin miskin mendadak",negatif
2025-10-30T00:16:46.000Z,"Guys, ada yang tau infonya? game judi online 🙏 perputarannya gila-gilaan",netral
2025-10-30T00:46:09.000Z,"game judi online ngerusak mental parah Parah sih, polisi tolong gercep",negatif
2025-10-30T04:48:07.000Z,"liat berita orang ampe bundir judi online isinya settingan semua mantap Btw,",negatif
2025-10-30T06:19:22.000Z,"Woy, banyak akun yang kena suspend cuy perputarannya gila-gilaan link judi online",netral
2025-10-30T07:21:41.000Z,"masuk berita nasional 🙏 game judi online Miris, katanya mau ditutup semua",netral
2025-10-30T07:51:27.000Z,"judi online Info dong, nipu banget parah brantas dong @kemkominfo 🔥",negatif
2025-10-30T10:53:57.000Z,"rekomen banget lah game judi online jackpot berkali-kali njir Parah sih,",positif
2025-10-30T12:09:09.000Z,"bikin keluarga berantakan link judi online duit tabungan ludes Woy, wkwk",negatif
2025-10-30T15:54:24.000Z,"judi online bagi-bagi cuan 🤑 Gila ya, deposit 125k doang",positif
2025-10-30T16:26:26.000Z,"isinya settingan semua polisi tolong gercep game judi online Btw, njir",negatif
2025-10-30T17:09:43.000Z,"judi online ga ada untungnya liat berita orang ampe bundir Bener-bener, 🙏",negatif
2025-10-30T18:06:37.000Z,"situs judi online fix liat berita orang ampe bundir Gila ya, ga ada untungnya",negatif
2025-10-30T18:11:06.000Z,"Woy, 😭 rekomen banget lah wd gede banget situs judi online",positif
2025-10-30T18:30:28.000Z,"ga ada untungnya situs judi online liat berita orang ampe bundir Bener-bener, 🤬",negatif
2025-10-30T18:47:42.000Z,"Miris, fix isinya settingan semua judi online iklan dmn2 bikin risih",negatif
2025-10-30T20:16:21.000Z,"jackpot berkali-kali fix lumayan bwt jajan game judi online Woy,",positif
2025-10-30T20:43:34.000Z,"😭 judi online Miris, modal receh menang banyak rekomen banget lah",positif
2025-10-31T01:15:29.000Z,"isinya settingan semua polisi tolong gercep 🤬 Parah sih, game judi online",negatif
2025-10-31T03:48:11.000Z,"link judi online isinya settingan semua Miris, 🔥 duit tabungan ludes",negatif
2025-10-31T08:03:43.000Z,"Gila ya, njir kapok bgt nyoba judi online pembodohan banget",negatif
2025-10-31T09:25:48.000Z,"temen gw ampe jual motor Guys, judi online cuy pintu masuk pinjol",negatif
2025-10-31T10:04:12.000Z,"game judi online pintu masuk pinjol Tolong, iklan dmn2 bikin risih mantap",negatif
2025-10-31T13:01:24.000Z,"ngerusak mental parah Hati-hati, tetangga gw utangnya numpuk situs judi online",negatif
2025-10-31T21:28:34.000Z,"Tolong, anak bini ga dikasih makan meresahkan warga link judi online mantap",negatif
2025-11-01T01:28:26.000Z,"bikin orang gila Info dong, game judi online wkwk brantas dong @kemkominfo",negatif
2025-11-01T03:27:30.000Z,"brantas dong @kemkominfo judi online ngerusak masa depan Guys, fix",negatif
2025-11-01T05:54:08.000Z,"Miris, mantap meresahkan warga brantas dong @kemkominfo link judi online",negatif
2025-11-01T06:23:49.000Z,"game judi online Tolong, temen gw ampe jual motor 😭 ngerusak mental",negatif
2025-11-01T07:18:37.000Z,"wkwk situs judi online Wah, gimana cara stopnya? katanya mau ditutup semua",netral
2025-11-01T09:29:45.000Z,"Tolong, jangan sampe nyesel belakangan ngerusak mental 🙏 situs judi online",negatif
2025-11-01T10:45:26.000Z,"kapok bgt nyoba Info dong, fix bikin keluarga berantakan game judi online",negatif
2025-11-01T11:30:45.000Z,"Info dong, game judi online 🤬 bikin ancur hidup jangan sampe nyesel belakangan",negatif
2025-11-01T12:57:36.000Z,"polisi tolong gercep judi online pintu masuk pinjol njir Hati-hati,",negatif
2025-11-01T13:48:10.000Z,"situs judi online Gila ya, 🔥 tetangga gw utangnya numpuk nipu banget parah",negatif
2025-11-01T16:12:50.000Z,"🔥 anak bini ga dikasih makan situs judi online meresahkan warga Hati-hati,",negatif
2025-11-01T16:29:35.000Z,"pintu masuk pinjol duit tabungan ludes judi online Btw, wkwk",negatif
2025-11-01T17:18:23.000Z,"Info dong, pembodohan banget game judi online wkwk temen gw ampe jual motor",negatif
2025-11-01T17:50:12.000Z,"wkwk Bener-bener, pintu masuk pinjol temen gw ampe jual motor situs judi online",negatif
2025-11-01T18:09:55.000Z,"🔥 info link terbaru link judi online Btw, wd gede banget",positif
2025-11-01T23:02:55.000Z,"judi online ga ada untungnya liat berita orang ampe bundir bgt Wah,",negatif
2025-11-02T00:11:55.000Z,"judi online wkwk meresahkan warga kapok bgt nyoba Info dong,",negatif
2025-11-02T05:53:55.000Z,"Guys, judi online anak bini ga dikasih makan ga ada untungnya fix",negatif
2025-11-02T09:10:59.000Z,"masuk trending topic semoga cepet kelar masalahnya fix Guys, link judi online",netral
2025-11-02T10:05:38.000Z,"fix situs judi online Asli, ada yang tau infonya? viral di sosial media",netral
2025-11-02T11:48:43.000Z,"fix Tolong, pintu masuk pinjol situs judi online temen gw ampe jual motor",negatif
2025-11-02T12:31:38.000Z,"Hati-hati, judi online gas tetangga gw utangnya numpuk bikin miskin mendadak",negatif
2025-11-02T12:35:14.000Z,"judi online viral di sosial media Wah, njir penasaran dampaknya gimana",netral
2025-11-02T18:34:35.000Z,"game judi online bagi-bagi cuan lumayan bwt jajan Wah, bgt",positif
2025-11-02T22:28:06.000Z,"judi online ngerusak mental cuy liat berita orang ampe bundir Hati-hati,",negatif
2025-11-03T00:27:25.000Z,"isinya settingan semua Wah, 🤬 link judi online liat berita orang ampe bundir",negatif
2025-11-03T03:52:58.000Z,"Asli, modal receh menang banyak 🤑 hoki emang ga kemana game judi online",positif
2025-11-03T04:41:28.000Z,"😭 situs judi online Hati-hati, bikin miskin mendadak duit tabungan ludes",negatif
2025-11-03T09:17:05.000Z,"lagi nyimak beritanya Woy, lagi ditindak satgas situs judi online fix",netral
2025-11-03T10:07:24.000Z,"game judi online Woy, perlu edukasi lebih lanjut cuy masuk trending topic",netral
2025-11-03T11:47:05.000Z,"adminnya baik banget 😭 hoki emang ga kemana judi online Bener-bener,",positif
2025-11-03T16:10:06.000Z,"link judi online temen gw ampe jual motor Info dong, bikin keluarga berantakan 😭",negatif
2025-11-03T16:10:21.000Z,"lagi nyimak beritanya lagi ditindak satgas 🤬 Miris, game judi online",netral
2025-11-03T16:47:40.000Z,"duit tabungan ludes situs judi online Btw, pembodohan banget mantap",negatif
2025-11-03T18:21:32.000Z,"tadi liat di tv 🤬 lagi banyak dirazia game judi online Gila ya,",netral
2025-11-03T20:02:14.000Z,"link judi online wkwk ngerusak masa depan Btw, brantas dong @kemkominfo",negatif
2025-11-03T21:07:04.000Z,"polisi tolong gercep bgt game judi online Gila ya, ga ada untungnya",negatif
2025-11-03T21:37:45.000Z,"bikin keluarga berantakan liat berita orang ampe bundir njir judi online Guys,",negatif
2025-11-03T22:01:01.000Z,"njir judi online liat berita orang ampe bundir bikin orang gila Btw,",negatif
2025-11-03T22:52:38.000Z,"polisi tolong gercep ngerusak masa depan Asli, judi online 🤬",negatif
2025-11-04T02:56:18.000Z,"iklan dmn2 bikin risih 🔥 bikin miskin mendadak Info dong, game judi online",negatif
2025-11-04T05:29:48.000Z,"link judi online wkwk adminnya baik banget Guys, hoki emang ga kemana",positif
2025-11-04T07:01:58.000Z,"situs judi online parah lagi nyimak beritanya viral di sosial media Asli,",netral
2025-11-04T07:19:42.000Z,"Btw, game judi online parah bikin ancur hidup jangan sampe nyesel belakangan",negatif
2025-11-04T14:15:44.000Z,"cuy modal receh menang banyak info link terbaru Asli, judi online",positif
2025-11-04T16:24:04.000Z,"perputarannya gila-gilaan tadi liat di tv game judi online bgt Miris,",netral
2025-11-04T17:37:09.000Z,"judi online ga ada untungnya temen gw ampe jual motor Guys, njir",negatif
2025-11-04T19:14:25.000Z,"game judi online mantap iklan dmn2 bikin risih Btw, isinya settingan semua",negatif
2025-11-05T00:56:22.000Z,"masuk berita nasional Tolong, fix link judi online banyak akun yang kena suspend",netral
2025-11-05T04:47:17.000Z,"katanya mau ditutup semua link judi online Guys, lagi banyak dirazia njir",netral
2025-11-05T08:36:06.000Z,"game judi online 😭 Btw, kapok bgt nyoba ngerusak mental",negatif
2025-11-05T10:41:15.000Z,"brantas dong @kemkominfo Gila ya, situs judi online gas ngerusak mental",negatif
2025-11-05T16:40:28.000Z,"gas Gila ya, bikin orang gila judi online jangan sampe nyesel belakangan",negatif
2025-11-05T19:36:06.000Z,"Info dong, bagi-bagi cuan cuan 166jt hari ini situs judi online njir",positif
2025-11-06T00:00:12.000Z,"jangan sampe nyesel belakangan link judi online isinya settingan semua Miris, 😭",negatif
2025-11-06T06:40:06.000Z,"Parah sih, 🔥 link judi online ga ada untungnya anak bini ga dikasih makan",negatif
2025-11-06T06:53:28.000Z,"masuk berita nasional penasaran dampaknya gimana Gila ya, fix judi online",netral
2025-11-06T07:05:55.000Z,"lagi nyimak beritanya judi online 🙏 gimana cara stopnya? Hati-hati,",netral
2025-11-06T07:45:20.000Z,"link judi online pembodohan banget njir tetangga gw utangnya numpuk Info dong,",negatif
2025-11-06T07:47:53.000Z,"judi online brantas dong @kemkominfo Wah, njir pintu masuk pinjol",negatif
2025-11-06T09:53:43.000Z,"game judi online Wah, mantap anak bini ga dikasih makan isinya settingan semua",negatif
2025-11-06T10:23:03.000Z,"njir Woy, polisi tolong gercep bikin keluarga berantakan situs judi online",negatif
2025-11-06T21:39:59.000Z,"duit tabungan ludes game judi online ngerusak mental 😭 Wah,",negatif
2025-11-06T23:13:34.000Z,"judi online lagi gacor parah info link terbaru fix Tolong,",positif
2025-11-07T00:31:44.000Z,"Btw, nipu banget parah situs judi online cuy tetangga gw utangnya numpuk",negatif
2025-11-07T00:38:41.000Z,"Asli, link judi online mantap polisi tolong gercep ngerusak mental",negatif
2025-11-07T03:44:33.000Z,"jangan sampe nyesel belakangan bikin ancur hidup link judi online Gila ya, gas",negatif
2025-11-07T06:44:29.000Z,"gas situs judi online isinya settingan semua Hati-hati, anak bini ga dikasih makan",negatif
2025-11-07T06:57:28.000Z,"perlu edukasi lebih lanjut Woy, lagi ditindak satgas mantap link judi online",netral
2025-11-07T07:09:34.000Z,"kapok bgt nyoba Woy, pembodohan banget situs judi online cuy",negatif
2025-11-07T08:54:56.000Z,"semoga cepet kelar masalahnya masuk trending topic Info dong, parah situs judi online",netral
2025-11-07T11:29:39.000Z,"ngerusak masa depan njir Info dong, situs judi online tetangga gw utangnya numpuk",negatif
2025-11-07T12:27:16.000Z,"brantas dong @kemkominfo Tolong, 🔥 bikin keluarga berantakan game judi online",negatif
2025-11-07T13:39:58.000Z,"🤑 situs judi online Parah sih, temen gw ampe jual motor pintu masuk pinjol",negatif
2025-11-07T15:39:47.000Z,"🤑 Gila ya, server luar negeri judi online deposit 140k doang",positif
2025-11-07T16:28:30.000Z,"link judi online liat berita orang ampe bundir Bener-bener, bikin ancur hidup fix",negatif
2025-11-07T18:25:54.000Z,"tadi liat di tv game judi online masuk berita nasional Hati-hati, mantap",netral
2025-11-07T20:35:24.000Z,"Tolong, cuan 368jt hari ini modal receh menang banyak 🔥 link judi online",positif
2025-11-07T22:19:25.000Z,"bgt judi online temen gw ampe jual motor Miris, meresahkan warga",negatif
2025-11-07T23:28:17.000Z,"tetangga gw utangnya numpuk bikin miskin mendadak Wah, situs judi online 🤑",negatif
2025-11-08T00:06:01.000Z,"situs judi online tetangga gw utangnya numpuk cuy Gila ya, ngerusak mental",negatif
2025-11-08T06:18:26.000Z,"pembodohan banget liat berita orang ampe bundir 🔥 Bener-bener, game judi online",negatif
2025-11-08T09:56:45.000Z,"anak bini ga dikasih makan link judi online mantap bikin keluarga berantakan Hati-hati,",negatif
2025-11-08T14:25:36.000Z,"ga ada untungnya Parah sih, parah duit tabungan ludes situs judi online",negatif
2025-11-08T16:15:39.000Z,"lagi banyak dirazia Bener-bener, katanya mau ditutup semua parah game judi online",netral
2025-11-08T18:26:54.000Z,"semoga cepet kelar masalahnya njir judi online Tolong, viral di sosial media",netral
2025-11-08T19:45:03.000Z,"liat berita orang ampe bundir meresahkan warga 🔥 game judi online Woy,",negatif
2025-11-08T20:25:01.000Z,"cuy pintu masuk pinjol Wah, judi online iklan dmn2 bikin risih",negatif
2025-11-08T22:25:29.000Z,"isinya settingan semua 😭 link judi online Parah sih, anak bini ga dikasih makan",negatif
2025-11-09T02:47:35.000Z,"situs judi online 🔥 bikin ancur hidup polisi tolong gercep Parah sih,",negatif
2025-11-09T02:55:12.000Z,"pembodohan banget Bener-bener, tetangga gw utangnya numpuk 🙏 situs judi online",negatif
2025-11-09T04:28:09.000Z,"ngerusak masa depan bgt polisi tolong gercep judi online Wah,",negatif
2025-11-09T05:44:28.000Z,"meresahkan warga Guys, game judi online parah anak bini ga dikasih makan",negatif
2025-11-09T05:45:56.000Z,"🤑 link judi online pembodohan banget Bener-bener, iklan dmn2 bikin risih",negatif
2025-11-09T06:21:26.000Z,"Bener-bener, ngerusak mental brantas dong @kemkominfo 🤑 link judi online",negatif
2025-11-09T12:19:09.000Z,"🙏 judi online pintu masuk pinjol polisi tolong gercep Guys,",negatif
2025-11-09T15:43:21.000Z,"ngerusak mental Hati-hati, kapok bgt nyoba link judi online cuy",negatif
2025-11-09T23:01:24.000Z,"pintu masuk pinjol Tolong, njir situs judi online anak bini ga dikasih makan",negatif
2025-11-10T01:20:36.000Z,"Tolong, bikin ancur hidup brantas dong @kemkominfo cuy situs judi online",negatif
2025-11-10T01:56:23.000Z,"situs judi online Guys, pembodohan banget tetangga gw utangnya numpuk wkwk",negatif
2025-11-10T03:06:14.000Z,"bikin ancur hidup duit tabungan ludes Info dong, njir link judi online",negatif
2025-11-10T03:19:34.000Z,"anak bini ga dikasih makan judi online mantap Woy, meresahkan warga",negatif
2025-11-10T05:32:34.000Z,"ngerusak masa depan 🔥 Info dong, judi online kapok bgt nyoba",negatif
2025-11-10T06:19:25.000Z,"server luar negeri cek bio sekarang judi online cuy Woy,",positif
2025-11-10T06:25:22.000Z,"Tolong, bikin keluarga berantakan link judi online fix anak bini ga dikasih makan",negatif
2025-11-10T08:09:17.000Z,"meresahkan warga gas Guys, jangan sampe nyesel belakangan link judi online",negatif
